source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002619-Sample-154	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 154	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_EXQ1_TaGe_SA_BC6_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-155	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 155	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110617_EXQ2_TaGe_SA_BC29_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-156	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 156	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC26_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-157	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 157	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC9_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-158	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 158	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110617_EXQ2_TaGe_SA_BC30B_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-159	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 159	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC34_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-160	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 160	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110624_EXQ1_TaGe_SA_BC22_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-161	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 161	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110711_EXQ2_TaGe_SA_BC14_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-162	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 162	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC17_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-163	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 163	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110617_EXQ2_TaGe_SA_BC30B_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-164	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 164	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_EXQ1_TaGe_SA_BC7_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-165	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 165	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC10_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-166	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 166	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC18_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-167	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 167	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110610_Q2_TaGe_SA_SSM2_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-168	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 168	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110701_EXQ2_TaGe_SA_SSM1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-169	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 169	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC46_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-170	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 170	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110711_EXQ2_TaGe_SA_BC15_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-171	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 171	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC31_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-172	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 172	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110711_EXQ2_TaGe_SA_BC15_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-173	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 173	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110711_EXQ2_TaGe_SA_BC15_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-174	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 174	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_SSM_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-175	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 175	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC33_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-176	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 176	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110701_EXQ2_TaGe_SA_SSM2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-177	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 177	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110701_EXQ2_TaGe_SA_BC45_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-178	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 178	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC30_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-179	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 179	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC31_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-180	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 180	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC23_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-181	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 181	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC17_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-182	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 182	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110901_EXQ3_TaGe_SA_BC43_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-183	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 183	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110901_EXQ3_TaGe_SA_BC43_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-184	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 184	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC26_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-185	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 185	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_EXQ1_TaGe_SA_BC6_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-186	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 186	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110617_EXQ2_TaGe_SA_BC30B_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-187	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 187	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC38_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-188	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 188	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC32_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-189	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 189	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC42_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-190	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 190	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC32_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-191	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 191	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110901_EXQ3_TaGe_SA_BC43_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-192	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 192	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC37A_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
