accession,existing_PRIDE_SDRF
PXD001473,False
PXD001474,True
PXD001476,False
PXD001477,False
PXD001478,False
PXD001479,False
PXD001481,False
PXD001482,False
PXD001483,False
PXD001484,False
PXD001485,False
PXD001487,False
PXD001488,False
PXD001489,False
PXD001490,False
PXD001491,False
PXD001492,False
PXD001493,False
PXD001494,False
PXD001495,False
PXD001496,False
PXD001497,False
PXD001498,False
PXD001499,False
PXD001500,False
PXD001501,False
PXD001502,False
PXD001503,False
PXD001504,False
PXD001505,False
PXD001506,False
PXD001507,False
PXD001508,False
PXD001509,False
PXD001511,False
PXD001512,False
PXD001514,False
PXD001515,False
PXD001516,False
PXD001518,False
PXD001519,False
PXD001520,False
PXD001521,False
PXD001522,False
PXD001523,False
PXD001524,False
PXD001525,False
PXD001526,False
PXD001527,False
PXD001528,False
PXD001529,False
PXD001532,False
PXD001533,False
PXD001536,False
PXD001538,False
PXD001539,False
PXD001540,False
PXD001541,False
PXD001543,False
PXD001546,False
PXD001547,False
PXD001548,False
PXD001549,False
PXD001550,False
PXD001552,False
PXD001553,False
PXD001554,False
PXD001555,False
PXD001556,False
PXD001558,True
PXD001559,False
PXD001560,False
PXD001561,False
PXD001562,False
PXD001563,False
PXD001564,False
PXD001565,False
PXD001566,False
PXD001567,False
PXD001568,False
PXD001571,False
PXD001572,False
PXD001573,False
PXD001574,False
PXD001576,False
PXD001577,False
PXD001578,False
PXD001579,False
PXD001580,False
PXD001581,False
PXD001582,False
PXD001583,False
PXD001584,False
PXD001585,False
PXD001586,False
PXD001587,False
PXD001590,False
PXD001592,False
PXD001593,False
PXD001594,False
PXD001597,False
PXD001598,False
PXD001601,False
PXD001602,False
PXD001603,False
PXD001606,False
PXD001607,False
PXD001608,False
PXD001609,False
PXD001610,False
PXD001611,False
PXD001612,False
PXD001615,False
PXD001616,False
PXD001617,False
PXD001618,False
PXD001619,False
PXD001620,False
PXD001621,False
PXD001622,False
PXD001623,False
PXD001624,False
PXD001626,False
PXD001627,False
PXD001630,False
PXD001631,False
PXD001633,False
PXD001635,False
PXD001636,False
PXD001637,False
PXD001639,False
PXD001640,False
PXD001641,False
PXD001643,False
PXD001644,False
PXD001645,False
PXD001646,False
PXD001647,False
PXD001648,False
PXD001649,False
PXD001650,False
PXD001652,False
PXD001654,False
PXD001655,False
PXD001656,False
PXD001657,False
PXD001659,False
PXD001660,False
PXD001661,False
PXD001662,False
PXD001664,False
PXD001665,False
PXD001666,False
PXD001668,False
PXD001670,False
PXD001672,False
PXD001673,False
PXD001674,False
PXD001675,False
PXD001676,False
PXD001677,False
PXD001680,False
PXD001681,False
PXD001682,False
PXD001683,False
PXD001684,False
PXD001685,False
PXD001686,False
PXD001687,False
PXD001689,False
PXD001691,False
PXD001692,False
PXD001694,False
PXD001695,False
PXD001711,False
PXD001712,False
PXD001714,False
PXD001715,False
PXD001717,False
PXD001718,False
PXD001719,False
PXD001723,False
PXD001724,False
PXD001725,True
PXD001726,False
PXD001727,False
PXD001728,False
PXD001729,False
PXD001731,False
PXD001732,False
PXD001734,False
PXD001735,False
PXD001736,False
PXD001737,False
PXD001738,False
PXD001739,False
PXD001740,False
PXD001741,False
PXD001762,False
PXD001764,False
PXD001765,False
PXD001767,False
PXD001768,False
PXD001769,False
PXD001773,False
PXD001774,False
PXD001775,False
PXD001776,False
PXD001777,False
PXD001778,False
PXD001781,False
PXD001785,False
PXD001786,False
PXD001787,False
PXD001788,False
PXD001789,False
PXD001792,False
PXD001793,False
PXD001794,False
PXD001795,False
PXD001796,False
PXD001798,False
PXD001799,False
PXD001800,False
PXD001803,False
PXD001804,False
PXD001805,False
PXD001806,False
PXD001807,False
PXD001808,False
PXD001809,False
PXD001810,False
PXD001812,False
PXD001814,False
PXD001815,False
PXD001816,False
PXD001817,False
PXD001819,True
PXD001820,False
PXD001821,False
PXD001822,False
PXD001823,False
PXD001824,False
PXD001825,False
PXD001826,False
PXD001827,False
PXD001828,False
PXD001830,False
PXD001831,False
PXD001833,False
PXD001834,False
PXD001835,False
PXD001836,False
PXD001837,False
PXD001838,False
PXD001839,False
PXD001840,False
PXD001841,False
PXD001842,False
PXD001843,False
PXD001844,False
PXD001845,False
PXD001846,False
PXD001847,False
PXD001848,False
PXD001849,False
PXD001851,False
PXD001852,False
PXD001853,False
PXD001855,False
PXD001856,False
PXD001857,False
PXD001858,False
PXD001859,False
PXD001861,False
PXD001862,False
PXD001863,False
PXD001864,False
PXD001865,False
PXD001866,False
PXD001867,False
PXD001868,False
PXD001869,False
PXD001870,False
PXD001871,False
PXD001872,False
PXD001873,False
PXD001874,False
PXD001875,False
PXD001876,False
PXD001877,False
PXD001878,False
PXD001879,False
PXD001880,False
PXD001881,False
PXD001882,False
PXD001883,False
PXD001884,False
PXD001885,False
PXD001888,False
PXD001889,False
PXD001890,False
PXD001892,False
PXD001893,False
PXD001895,False
PXD001897,False
PXD001898,False
PXD001901,False
PXD001903,False
PXD001904,False
PXD001905,False
PXD001906,False
PXD001907,False
PXD001908,False
PXD001909,False
PXD001910,False
PXD001923,False
PXD001924,False
PXD001925,False
PXD001926,False
PXD001927,False
PXD001928,False
PXD001929,False
PXD001930,False
PXD001932,False
PXD001933,False
PXD001934,False
PXD001935,False
PXD001937,False
PXD001938,False
PXD001940,False
PXD001942,False
PXD001943,False
PXD001944,False
PXD001945,False
PXD001947,False
PXD001948,False
PXD001949,False
PXD001950,False
PXD001951,False
PXD001952,False
PXD001953,False
PXD001954,False
PXD001958,False
PXD001960,False
PXD001962,False
PXD001963,False
PXD001964,False
PXD001966,False
PXD001968,False
PXD001969,False
PXD001972,False
PXD001973,False
PXD001974,False
PXD001976,False
PXD001977,False
PXD001978,False
PXD001979,False
PXD001980,False
PXD001981,False
PXD001982,False
PXD001983,False
PXD001984,False
PXD001985,False
PXD001986,False
PXD001987,False
PXD001988,False
PXD001989,False
PXD001992,False
PXD001993,False
PXD001994,False
PXD001996,False
PXD001997,False
PXD001998,False
PXD001999,False
PXD002000,False
PXD002001,False
PXD002002,False
PXD002004,False
PXD002005,False
PXD002006,False
PXD002007,False
PXD002010,False
PXD002011,False
PXD002012,False
PXD002013,False
PXD002014,False
PXD002021,False
PXD002022,False
PXD002023,False
PXD002024,False
PXD002025,False
PXD002026,False
PXD002027,False
PXD002028,False
PXD002029,True
PXD002030,False
PXD002031,False
PXD002032,False
PXD002033,False
PXD002034,False
PXD002036,False
PXD002037,False
PXD002038,False
PXD002039,False
PXD002040,False
PXD002041,False
PXD002042,False
PXD002043,False
PXD002044,False
PXD002045,False
PXD002046,False
PXD002047,False
PXD002048,False
PXD002049,True
PXD002050,False
PXD002051,False
PXD002052,False
PXD002053,False
PXD002054,False
PXD002055,False
PXD002057,False
PXD002058,False
PXD002062,False
PXD002063,False
PXD002064,False
PXD002065,False
PXD002066,False
PXD002067,False
PXD002069,False
PXD002070,False
PXD002071,False
PXD002072,False
PXD002073,False
PXD002075,False
PXD002076,False
PXD002078,False
PXD002079,False
PXD002080,True
PXD002081,True
PXD002082,True
PXD002083,False
PXD002084,True
PXD002085,False
PXD002086,True
PXD002087,True
PXD002088,True
PXD002089,False
PXD002090,False
PXD002091,False
PXD002092,False
PXD002093,False
PXD002094,False
PXD002096,False
PXD002097,False
PXD002098,False
PXD002099,False
PXD002100,False
PXD002101,False
PXD002103,False
PXD002104,False
PXD002105,False
PXD002106,False
PXD002107,False
PXD002111,False
PXD002112,False
PXD002113,False
PXD002115,False
PXD002116,False
PXD002117,False
PXD002118,False
PXD002119,False
PXD002120,False
PXD002121,False
PXD002123,False
PXD002124,False
PXD002125,False
PXD002126,False
PXD002127,False
PXD002129,False
PXD002130,False
PXD002131,False
PXD002132,False
PXD002133,False
PXD002134,False
PXD002135,False
PXD002136,False
PXD002137,False
PXD002138,False
PXD002139,False
PXD002140,False
PXD002141,False
PXD002142,False
PXD002144,False
PXD002145,False
PXD002147,False
PXD002148,False
PXD002150,False
PXD002151,False
PXD002152,False
PXD002153,False
PXD002154,False
PXD002156,False
PXD002157,False
PXD002158,False
PXD002159,False
PXD002160,False
PXD002161,False
PXD002162,False
PXD002163,False
PXD002165,False
PXD002166,False
PXD002167,False
PXD002168,False
PXD002169,False
PXD002170,False
PXD002171,True
PXD002172,False
PXD002176,False
PXD002177,False
PXD002178,False
PXD002179,False
PXD002180,False
PXD002181,False
PXD002183,False
PXD002185,False
PXD002186,False
PXD002187,False
PXD002188,False
PXD002189,False
PXD002190,False
PXD002192,False
PXD002193,False
PXD002194,False
PXD002195,False
PXD002197,False
PXD002198,False
PXD002199,False
PXD002200,False
PXD002201,False
PXD002202,False
PXD002203,False
PXD002204,False
PXD002205,False
PXD002206,False
PXD002208,False
PXD002209,False
PXD002210,False
PXD002211,False
PXD002212,False
PXD002213,False
PXD002214,False
PXD002215,False
PXD002216,False
PXD002217,False
PXD002218,False
PXD002220,False
PXD002221,False
PXD002222,False
PXD002224,False
PXD002226,False
PXD002227,False
PXD002228,False
PXD002231,False
PXD002232,False
PXD002233,False
PXD002234,False
PXD002235,False
PXD002236,False
PXD002237,False
PXD002239,False
PXD002241,False
PXD002243,False
PXD002244,False
PXD002247,False
PXD002250,False
PXD002252,False
PXD002253,False
PXD002254,False
PXD002255,True
PXD002256,False
PXD002257,False
PXD002258,False
PXD002259,False
PXD002260,False
PXD002261,False
PXD002262,False
PXD002263,False
PXD002264,False
PXD002265,False
PXD002266,False
PXD002269,False
PXD002270,False
PXD002271,False
PXD002272,False
PXD002273,False
PXD002274,False
PXD002275,False
PXD002277,False
PXD002278,False
PXD002279,False
PXD002281,False
PXD002282,False
PXD002284,False
PXD002285,False
PXD002286,False
PXD002287,False
PXD002288,False
PXD002289,False
PXD002290,False
PXD002291,False
PXD002292,False
PXD002293,False
PXD002294,False
PXD002295,False
PXD002296,False
PXD002297,False
PXD002299,False
PXD002300,False
PXD002301,False
PXD002304,False
PXD002305,False
PXD002306,False
PXD002307,False
PXD002308,False
PXD002309,False
PXD002310,False
PXD002311,False
PXD002312,False
PXD002313,False
PXD002316,False
PXD002317,False
PXD002318,False
PXD002319,False
PXD002320,False
PXD002321,False
PXD002322,False
PXD002323,False
PXD002324,False
PXD002325,False
PXD002326,False
PXD002327,False
PXD002328,False
PXD002331,False
PXD002332,False
PXD002333,False
PXD002337,False
PXD002339,False
PXD002342,False
PXD002344,False
PXD002345,False
PXD002346,False
PXD002347,False
PXD002349,False
PXD002351,False
PXD002352,False
PXD002353,False
PXD002354,False
PXD002363,False
PXD002364,False
PXD002365,False
PXD002367,False
PXD002369,False
PXD002370,False
PXD002371,False
PXD002372,False
PXD002373,False
PXD002374,False
PXD002375,False
PXD002377,False
PXD002378,False
PXD002379,False
PXD002380,False
PXD002381,False
PXD002383,False
PXD002384,False
PXD002386,False
PXD002388,False
PXD002389,False
PXD002390,False
PXD002391,False
PXD002392,False
PXD002393,False
PXD002394,False
PXD002395,True
PXD002396,False
PXD002397,False
PXD002398,False
PXD002399,False
PXD002400,False
PXD002401,False
PXD002403,False
PXD002404,False
PXD002405,False
PXD002407,False
PXD002408,False
PXD002409,False
PXD002410,False
PXD002411,False
PXD002412,False
PXD002413,False
PXD002414,False
PXD002415,False
PXD002416,False
PXD002417,False
PXD002420,False
PXD002421,False
PXD002422,False
PXD002424,False
PXD002425,False
PXD002426,False
PXD002428,False
PXD002429,False
PXD002431,False
PXD002432,False
PXD002434,False
PXD002435,False
PXD002436,False
PXD002437,False
PXD002439,False
PXD002440,False
PXD002441,False
PXD002442,False
PXD002444,False
PXD002445,False
PXD002446,False
PXD002448,False
PXD002449,False
PXD002451,False
PXD002452,False
PXD002453,False
PXD002454,False
PXD002455,False
PXD002456,False
PXD002457,False
PXD002460,False
PXD002461,False
PXD002462,False
PXD002465,False
PXD002466,False
PXD002467,False
PXD002468,False
PXD002470,False
PXD002471,False
PXD002472,False
PXD002473,False
PXD002474,False
PXD002475,False
PXD002476,False
PXD002479,False
PXD002480,False
PXD002481,False
PXD002482,False
PXD002483,False
PXD002484,False
PXD002486,False
PXD002488,False
PXD002489,False
PXD002491,False
PXD002494,False
PXD002496,False
PXD002498,False
PXD002500,False
PXD002501,False
PXD002509,False
PXD002511,False
PXD002514,False
PXD002515,False
PXD002516,False
PXD002517,False
PXD002521,False
PXD002523,False
PXD002525,False
PXD002526,False
PXD002528,False
PXD002529,False
PXD002530,False
PXD002532,False
PXD002533,False
PXD002534,False
PXD002535,False
PXD002536,False
PXD002537,False
PXD002538,False
PXD002539,False
PXD002540,False
PXD002541,False
PXD002542,False
PXD002543,False
PXD002544,False
PXD002545,False
PXD002548,False
PXD002549,False
PXD002552,False
PXD002554,False
PXD002555,False
PXD002556,False
PXD002557,False
PXD002559,False
PXD002560,False
PXD002561,False
PXD002563,False
PXD002565,False
PXD002566,False
PXD002570,False
PXD002571,False
PXD002572,False
PXD002573,False
PXD002575,False
PXD002578,False
PXD002579,False
PXD002580,False
PXD002581,False
PXD002582,False
PXD002583,False
PXD002584,False
PXD002585,False
PXD002586,False
PXD002588,False
PXD002589,False
PXD002590,False
PXD002591,False
PXD002592,False
PXD002593,False
PXD002594,False
PXD002595,False
PXD002596,False
PXD002597,False
PXD002598,False
PXD002600,False
PXD002601,False
PXD002603,False
PXD002605,False
PXD002606,False
PXD002607,False
PXD002608,False
PXD002611,False
PXD002612,False
PXD002613,False
PXD002614,False
PXD002615,False
PXD002619,True
PXD002620,False
PXD002621,False
PXD002622,False
PXD002623,False
PXD002624,False
PXD002625,False
PXD002626,False
PXD002628,False
PXD002629,False
PXD002633,False
PXD002634,False
PXD002635,False
PXD002637,False
PXD002638,False
PXD002640,False
PXD002641,False
PXD002643,False
PXD002644,False
PXD002645,False
PXD002646,False
PXD002648,False
PXD002649,False
PXD002650,False
PXD002652,False
PXD002655,False
PXD002656,False
PXD002657,False
PXD002658,False
PXD002659,False
PXD002660,False
PXD002661,False
PXD002662,False
PXD002665,False
PXD002667,False
PXD002668,False
PXD002669,False
PXD002670,False
PXD002671,False
PXD002672,False
PXD002673,False
PXD002676,False
PXD002677,False
PXD002678,False
PXD002679,False
PXD002680,False
PXD002681,False
PXD002686,False
PXD002687,False
PXD002688,False
PXD002690,False
PXD002691,False
PXD002692,False
PXD002693,False
PXD002694,False
PXD002703,False
PXD002704,False
PXD002705,False
PXD002707,False
PXD002708,False
PXD002719,False
PXD002720,False
